favorite_count,source,text,is_retweet,created_at,retweet_count
0,Twitter for iPhone,"b'@jensspahn @BMG_Bund The German Failure \n\n\xe2\x80\x9eThe Coronavirus has laid bare that Germany has dramatic deficits in its governance, its administration and with its politicians!!!\xe2\x80\x9c\n\nhttps://t.co/Sh2K59u1cK'",False,Thu Mar 04 14:46:45 +0000 2021,0
9,Twitter for iPhone,b'Carryout much during Covid? One research firm just released a study that finds take out food and delivery services weren\xe2\x80\x99t as popular as you may think. @ABC7GMW #COVID19 https://t.co/JiOU4HXa0y',False,Fri Mar 05 12:29:10 +0000 2021,5
2,Twitter Web App,b'En el dashboard se encuentran los gr\xc3\xa1ficos de los decesos por #Covid19 confirmados semanalmente en los 16 municipios m\xc3\xa1s poblados de #Sonora.\nhttps://t.co/UzYgkwcAYG https://t.co/xjdrKjpgpb',False,Mon Mar 01 06:39:36 +0000 2021,0
0,Twitter Web App,"b'Headlines: 50 More COVID-19 Deaths, \xe2\x80\x9cIn God We Trust\xe2\x80\x9d &amp; Pokes Sweep the Sooners https://t.co/bVnQrBxaN9 via @KOSURadio'",False,Tue Mar 02 15:00:02 +0000 2021,0
9,Twitter for Android,"b'@CAgovernor Everyone, please keep masking, social distancing, and handwashing as vaccinations continue. We need to minimize the risk of mutant coronavirus variants stopping our progress. We have one chance to finally end this pandemic after having our lives disrupted severely for so long.'",False,Sat Mar 06 17:17:32 +0000 2021,1
30,Twitter for iPhone,"b'Emphasis on NO CHOICE. @ISU_Figure you CAN decouple Olympic spots from an event assembling a mass of people from different countries, in a place toiling with a covid-19 third wave, in the midst of the spread of new, more transmissible, possibly more virulent strains of the virus. https://t.co/yoyu1jE3vf'",False,Fri Mar 05 11:51:00 +0000 2021,5
17,SocialNewsDesk,b'Twitter users who spread COVID vaccine misinformation face permanent ban https://t.co/w3FaPMEPWx',False,Tue Mar 02 13:30:00 +0000 2021,1
0,Twitter for Android,"b""@Irina_Vukolova\n\xf0\x9f\x98\x83 In Italy and around the world. These are things we already know, My love. I've written it many times before. Now, therefore, I am looking for the news, and tonight, we will see more, together with the COVID-19 bulletins.\n\xf0\x9f\x98\x98\xe2\x9d\xa4\xe2\x84\x90\xe2\x84\x93\xd9\xa5\xef\xbb\xbb\xef\xbb\x89\xe2\x88\x9a\xd9\xa5\xcf\x85\xe2\x9d\xa4\xf0\x9f\x98\x8d\xf0\x9f\x92\x93\xf0\x9f\x92\x95\xf0\x9f\x92\x8e\xf0\x9f\x92\x8d\xf0\x9f\x8e\xb8\xf0\x9f\x8e\xb6\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9""",False,Mon Mar 01 15:15:35 +0000 2021,0
0,Twitter Web App,b'Michigan to relax COVID-19 restrictions for restaurants https://t.co/WULrU9pPax',False,Tue Mar 02 19:03:05 +0000 2021,0
1,Twitter Web App,"b'@MarshaBlackburn #Neanderthals\nExplains why Republican policies haven\'t evolved since the stone age\n#Trump made policies on #Coronavirus based on his ""gut"" not science\n\n@GOP in #Texas made policies on the grid based on what benefit their ""clan"" \n\nDo Americans want to be governed by cavemen?'",False,Fri Mar 05 13:41:08 +0000 2021,1
0,Twitter for Android,b'You waited for your turn like a common man... this is what called a true leader.. kudos \xe2\x9d\xa3\xef\xb8\x8f\xf0\x9f\x91\x8d https://t.co/6OrdpSEbWq',False,Mon Mar 01 12:27:01 +0000 2021,0
0,Twitter for Android,b'Miren las fotos logradas por Carlos. Seguramente la persona que busca atenci\xc3\xb3n m\xc3\xa9dica estuvo en alguna reuni\xc3\xb3n o fue contagiado por alguien a quien le vale madres acatar lo que disponen las autoridades. \xc2\xa1A cuidarse! #Covid_19 https://t.co/pEPdfzyyuP',False,Wed Mar 03 21:07:14 +0000 2021,0
120,Twitter for iPhone,"b'The Covid-19 crisis is prompting many people to delay or abandon plans to have children, resulting in a pandemic baby bust https://t.co/Zu9ZHeN9wn'",False,Thu Mar 04 11:53:09 +0000 2021,43
1,Twitter for Android,"b'Death confessions by COVID-19 patients, confessions in other situations too might not be much different!!\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 https://t.co/0In0DnKToy'",False,Sat Mar 06 17:01:31 +0000 2021,0
0,Twitter for iPhone,b'Progression https://t.co/2bMwjLVd1M',False,Mon Mar 01 21:29:58 +0000 2021,0
0,Buffer,b'\xe2\x9c\x85 A business owner\xe2\x80\x99s guide to Pa.\xe2\x80\x99s next wave of COVID-19 relief grants - The Philadelphia Inquirer \xf0\x9f\x91\x8c \xf0\x9f\x91\x89 https://t.co/upTKmc1xyk \xf0\x9f\x9a\xa9 #Medical #GroupZirigoza',False,Sat Mar 06 13:59:00 +0000 2021,0
1,Twitter for iPhone,b'Leadership @POTUS https://t.co/5SdnJaVu3g',False,Tue Mar 02 14:59:46 +0000 2021,0
0,Twitter Web App,"b'Latest on COVID-19 cases in Batangas Province as of 15:00 PhST, March 05, 2021.\n\nNew cases: 17\n\nFrom Batangas Province Public Information Office https://t.co/nGksJ6HWKt'",False,Fri Mar 05 13:41:24 +0000 2021,0
19,Twitter for Android,b'Rodney Peters is the oldest of the men in Musqueam. He got his vaccine today at the same time as his wife Joan + Chief Wayne Sparrow. #COVID19 https://t.co/ej1JSDK9Zg',False,Wed Mar 03 00:27:43 +0000 2021,1
0,Twitter for Android,b'Corrupcion con las vacunas https://t.co/X1x3EouiWG',False,Thu Mar 04 23:05:18 +0000 2021,0
2,Twitter for iPhone,"b'#Brasil s\xc3\xbaper r\xc3\xa9cord de muertes por #Covid19 en un d\xc3\xada. Supera las 1,900 muertes. Adem\xc3\xa1s, la OPS pide acelerar la vacunaci\xc3\xb3n en Am\xc3\xa9rica Latina para frenar variantes del Sars-Cov2. https://t.co/azjqA58xrD'",False,Wed Mar 03 22:56:49 +0000 2021,2
0,dlvr.it,b'Canada vaccine committee advises against use of AstraZeneca COVID-19 shots for 65 years and above - Yahoo! Voices https://t.co/5TxJ9dnHdb',False,Tue Mar 02 08:21:02 +0000 2021,0
0,Twitter for iPhone,b'Yup! Lose the fear people #scamdemic #notomasks #covid19 #covid_19 #Idonotconsent https://t.co/jVrD379JPF',False,Fri Mar 05 14:35:07 +0000 2021,0
0,Zapier.com,b'La variante brasile\xc3\xb1a del coronavirus podr\xc3\xada ser el doble de transmisible y contagiar hasta el 61 % de los pacientes recuperados https://t.co/4TR5NiBWff',False,Wed Mar 03 00:36:37 +0000 2021,0
1,Twitter for Android,"b'Chile: vacuna contra #Covid19 Marzo 2, 1a. dosis, personas inmunizadas: 3.6 mill\xc3\xb3n, equivale a 18,3% de la poblaci\xc3\xb3n.\n\n78% de los mayores de 65 a\xc3\xb1os han sido vacunados; 542 mil no se han vacunado.\n\n31.092 enfermos cr\xc3\xb3nicos de 18 a 59 a\xc3\xb1os vacunados; faltan 1.5 mill\xc3\xb3n de E. C.'",False,Wed Mar 03 00:07:28 +0000 2021,1
0,Twitter for iPhone,b'Senate Passes $1.9 Trillion Coronavirus Relief Package - NPR https://t.co/pNZAXKPhrf',False,Sat Mar 06 17:47:12 +0000 2021,0
1,Twitter for iPad,"b'The Demo of slander, against a dictatorship that doesn\xe2\x80\x99t exist, against oppression that doesn\xe2\x80\x99t take place &amp; for elections, which the organizers of the demo dort feel ready for now. Imagine bringing #COVID19 home with U while attending such a demo.\xf0\x9f\x98\xb7#Somalia #Mogadishu #Puntland https://t.co/cdcuowiNId'",False,Thu Mar 04 20:37:17 +0000 2021,0
0,Twitter for Android,b'@moviezupp @viralvideovlogs #OperationBreatheFreshCleanAir \xf0\x9f\x91\x88\n#EnviroklenzAirPurifiers \xf0\x9f\x91\x88\nhttps://t.co/CpLgauIzmr \xf0\x9f\x91\x88\nhttps://t.co/vBN1OIlFVo \xf0\x9f\x91\x88\nUntil we recognise that #COVID19 is airborne we are setting ourselves up for repeated failure\xe2\x80\x9d\n#COVIDisAirborne \xf0\x9f\x91\x88\nhttps://t.co/qM3l4go1Wa \xf0\x9f\x91\x88',False,Wed Mar 03 06:08:02 +0000 2021,0
2,Twitter Web App,"b'Este lunes, arribaron las primeras vacunas desarrolladas por la Rep\xc3\xbablica Popular China a Venezuela, como parte de la permanente colaboraci\xc3\xb3n entre ambos pa\xc3\xadses y en especial en la lucha contra la COVID-19 en la actual pandemia.   #VacunaEsperanzaYVida https://t.co/4NlYOc09nP'",False,Tue Mar 02 20:53:42 +0000 2021,7
0,Twitter for Android,b'Que \xf0\x9f\xa5\x91\xf0\x9f\xa5\x91\xf0\x9f\xa5\x91\xf0\x9f\xa5\x91\nAhora denuncielo tambi\xc3\xa9n por mentir. https://t.co/RrP4R58n0T',False,Sun Mar 07 19:56:06 +0000 2021,0
0,Twitter for Android,b'There you go one more giving sales pitch for injection for false hopes &amp; lies https://t.co/urQiFMdKvr',False,Mon Mar 01 17:23:48 +0000 2021,0
0,Nelio Content,b'Researchers Propose That Humidity from Masks May Lessen Severity of COVID-19 https://t.co/s0K1lohgot',False,Fri Mar 05 17:00:56 +0000 2021,0
0,Twitter Web App,b'A behind-the-scenes look at why Canada delayed 2nd doses of COVID-19 vaccines | CBC News https://t.co/VwemzOo2l8',False,Sun Mar 07 20:53:54 +0000 2021,0
4,Twitter Web App,b'Here we go!!!!!\n\n#Sente \n#COVID19',False,Sat Mar 06 17:16:42 +0000 2021,0
4,Twitter for Android,b'Seguimos avanzando para ayudar a Trabajadoras Sexuales Independientes en Resistencia por Covid-19 y pobreza. @brigadaelisa Tel. 55.42.78.35 y 55.42.40.96. https://t.co/GK7GBCOtkd',False,Sat Mar 06 08:49:45 +0000 2021,1
0,Twitter for iPhone,b'Administrar zinc a los pacientes con covid-19 podr\xc3\xada ayudar a su recuperaci\xc3\xb3n | Sociedad | Agencia EFEl https://t.co/JsunBrAe0o',False,Wed Mar 03 12:59:30 +0000 2021,0
0,Twitter Web App,"b'Bolsonaro llama ""idiotas"" a quienes piden al Gobierno que compre vacunas contra el coronavirus - RT https://t.co/9X2uHpCKYR'",False,Thu Mar 04 21:09:16 +0000 2021,0
1,Twitter for iPhone,b'#COVID19\n#CDC\n#CDCDirector\n#statesopening \n#inners\n#TheReidOut\n#maddow\n#thelastword\n#11thHour\nI\xe2\x80\x99m not the only one who\xe2\x80\x99s getting the feeling that states are opening too soon...\nCDC director urges states not to reopen too soon as cases plateau - @ABC News https://t.co/6ZfwwlNwuS',False,Tue Mar 02 01:34:43 +0000 2021,0
0,Twitter for iPhone,b'@AkolMiyenKuol ...how do you then expect them to fight COVID-19 ?\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80',False,Mon Mar 08 03:48:51 +0000 2021,0
0,WolfDaily,"b""'When will it end?': How a changing virus is reshaping scientists\xe2\x80\x99 views on COVID-19 - https://t.co/bD1F66pF15 https://t.co/VcCfoIvRiN""",False,Wed Mar 03 17:56:00 +0000 2021,0
2,SocialNewsDesk,"b""Will COVID-19 restrictions be loosened in Michigan after the MDHHS order was extended last month? How are the state's COVID metrics? Here's everything to know before today's briefing with Gov. Whitmer. https://t.co/dnCEAyjQzw""",False,Tue Mar 02 15:17:42 +0000 2021,1
0,Twitter Web App,"b'Cuando los ignorantes son quienes toman las decisiones las cosas van mal, pero si adem\xc3\xa1s de la ignorancia est\xc3\xa1 la corrupci\xc3\xb3n la cosa es peor... https://t.co/7nG41xEl0G'",False,Tue Mar 02 00:47:14 +0000 2021,0
0,Twitter for iPhone,"b'@SteveHofstetter @trumpty_humpty Abbott is impressing Trump his Idol.\nGod knows Trump is Responsible for the deaths of Covid19, Children in cages, and so much more.\nTexas sacrifices People.. Grandparents.\nIs Texas going to keep voting for these people?? They don\xe2\x80\x99t seem to take care of their Citizens.'",False,Wed Mar 03 14:35:31 +0000 2021,0
2,Twitter Web App,b'A panel of vaccination experts for the FDA says states shouldn\xe2\x80\x99t keep stepping down COVID-19 vaccine priority groups by age.\nhttps://t.co/jbayV71Wjc',False,Wed Mar 03 23:50:37 +0000 2021,0
0,Twitter for Android,b'#3Mar \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa\xf0\x9f\x93\xa2\xc2\xa1ETIQUETA DEL D\xc3\x8dA!\xe2\x8f\xa9   #Soberan\xc3\xadaEsPoderPopular\n\n#NuevosTuiteros @NicolasMaduro\n@CarlosEMosqued2 @ysetana \n\nhttps://t.co/1StmH0xTuH',False,Thu Mar 04 04:49:36 +0000 2021,5
5,Twitter for iPhone,b'Shame. Political appointees interfering with scientific guidance. https://t.co/lwMxye1H4x',False,Thu Mar 04 01:24:16 +0000 2021,1
0,Twitter for Android,b'#Coronavirus | Cifras de COVID-19 en Colombia\n\n7 de marzo\n4.781 recuperados\n3.411 nuevos casos\n91 fallecidos\n\nMuestras: 21.679\nPCR: 15.430\nAnt\xc3\xadgeno: 6.249\n\nTotal:\n2.177.199 recuperados\n2.276.656 casos \n60.503 fallecidos\n11.717.598 muestras procesadas\n31.706 casos activos https://t.co/aGi0ow6px4',False,Mon Mar 08 00:15:13 +0000 2021,0
0,Twitter for iPhone,b'Bad news: B.1.427/B.1.429 variant\n#covid19californiavariant\n#COVID19 https://t.co/5YIzuHBjHw',False,Tue Mar 02 22:53:52 +0000 2021,0
0,Twitter for iPhone,b'Comment faire un spectacle test dans notre cabaret avec 50 personnes ? @EmmanuelMacron @R_Bachelot Lib\xc3\xa9rez Mauricette ! https://t.co/vacTuS3AT7 https://t.co/w7NyFx2F6n',False,Tue Mar 02 06:02:32 +0000 2021,0
1292,Twitter for iPhone,b'Reporting on COVID19 disparities in parliament yesterday. We must never dismiss the evil of racism. However our report (see https://t.co/w5l8XHwItG) shows a multitude of other risk variables and proposes solutions that are evidenced &amp; data-driven to genuinely address disparities. https://t.co/uLKPjK3VsF',False,Tue Mar 02 17:00:59 +0000 2021,266
0,Upper West Side_Plow,b'20-year-old man fights for life after being shot in head on Upper W... (amNewYork)\n\nSign up for our COVID-19 newsletter to stay up-to-date on the latest coronavirus news throughout ...\n\nAdd your highlights:\nhttps://t.co/rAcUlr800F\n #UWS #NYC',False,Mon Mar 01 14:50:50 +0000 2021,0
0,Twitter for Android,b'Que fase !!!!!!! https://t.co/zwbH1jPtsB',False,Wed Mar 03 16:16:04 +0000 2021,0
0,Twitter for iPad,b'Hunts and shoots should not be exempt from 6 person rule + Covid-19 restrictions - Sign the Petition! https://t.co/KnlrIddOue via @UKChange',False,Mon Mar 01 16:40:07 +0000 2021,0
0,Twitter for iPhone,"b'What are we doing this week? Why, finalizing Covid-19 safety protocols for the LOST/FOUND cast &amp; crew, of course! Filming begins March 12 \xf0\x9f\x8e\xac https://t.co/BsVtAjqWab'",False,Fri Mar 05 22:57:36 +0000 2021,0
0,Twitter for iPhone,b'Former President and First Lady \xe2\x81\xa6@MELANIATRUMP\xe2\x81\xa9 in January receive #coronavirus #vaccine; Dr. Anthony Fauci admits tonight on the \xe2\x81\xa6@ErinBurnettCNN\xe2\x81\xa9 show \xe2\x81\xa6on @OutFrontCNN\xe2\x81\xa9 that #Trump never informed him. #Covid19 #Pandemic https://t.co/7WhKJlOfEh',False,Thu Mar 04 00:35:09 +0000 2021,0
0,Twitter Web App,"b'La mas grande prueba de que esto no se cura con ""buena ondita"" https://t.co/1dKFs6Aqzh'",False,Sat Mar 06 15:48:50 +0000 2021,0
0,Twitter for iPhone,b'This is brilliant! You get to express your feelings about the #pandemic and get a screening at the same time! https://t.co/pTlak8tcFT',False,Thu Mar 04 21:58:09 +0000 2021,0
2,Twitter for iPad,"b'Dam COVID-19 \xf0\x9f\x98\x9d I would be well on may by now with my solo bike ride from Dakar across Africa to Ras Hafun almost 7500km \xf0\x9f\xa4\xaa Plans are done, kit is ready, just need travel restrictions eased and my vaccine \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\xa4\xaa'",False,Thu Mar 04 05:01:16 +0000 2021,0
0,Twitter Web App,"b""@axios 514,000 THOUSAND AMERICAN SOUL'S are DEAD \xf0\x9f\x98\xa1 #ItIsWhatItIs #DonaldTrump #TheFormerGuy #IvankaTrump #DonaldTrumpJr #EricTrump #COVID19 #Trump #TrumpKnew #TrumpIsACompleteFailure #TrumpInsurrection #TrumpIsGuilty #ExpelTheSeditionists #43Traitors #Guilty \xf0\x9f\x98\xa1 https://t.co/Yuz05s1z4X""",False,Tue Mar 02 08:21:32 +0000 2021,0
0,Tiana1,"b""L'epidemie ne faiblit pas en Occitanie : le pourcentage de cas positifs detectes chaque jour progresse pour atteindre 5, 5 (4, 9 mardi dernier) pour 1140 cas https://t.co/InIPLwr5Pj""",False,Tue Mar 02 21:36:42 +0000 2021,0
0,SocialFlow,"b""BREAKING: New York legislative leaders voted to modify Gov. Andrew Cuomo's emergency COVID-19 powers Friday amid sexual harassment allegations and the ongoing nursing home scandal.\nhttps://t.co/ERZbqv6hmT""",False,Sat Mar 06 00:21:47 +0000 2021,0
1,Twitter for Android,"b""COVID-19 variants detected in Ottawa's wastewater https://t.co/udYOGw9ALk""",False,Fri Mar 05 05:15:46 +0000 2021,1
1,Twitter for Android,b'#Mundo #Medicina #Global #Vacuna #QuintoPoder #Europa #Austria #Internacional  \xe2\x80\xa2 Austria ha anunciado que retira un lote de vacunas de AstraZeneca contra la Covid-19\xc2\xa0como medida de precauci\xc3\xb3n despu\xc3\xa9s de la muerte de una persona y la enfermedad de otra tras ser inmunizadas. https://t.co/rswdFVgo7r',False,Mon Mar 08 02:34:08 +0000 2021,2
0,Twitter for iPhone,b'BOOM https://t.co/xaRgOZHAFL',False,Wed Mar 03 02:10:51 +0000 2021,0
0,TweetDeck,"b'#Coronavirus \xe2\xad\x95 A Xunta atrib\xc3\xbae a aparici\xc3\xb3n do brote no \'Venturer\' a que os test feitos antes de partir ""non son infalibles"" https://t.co/zsF6G07EHl'",False,Tue Mar 02 13:37:43 +0000 2021,0
0,Twitter Web App,"b""#HappeningNow R\xc3\xa9union parall\xc3\xa8le de #ARFSD2021 pour un examen approfondi des progr\xc3\xa8s r\xc3\xa9alis\xc3\xa9s et de l'apprentissage par les pairs sur la #FaimZero\nAvec :\n@WFP \n@ECA_OFFICIAL \n@FAO \n#Agenda2030 #Agenda2063 #COVID19 #DecadeOfAction https://t.co/0wRuHppUOn""",False,Wed Mar 03 08:25:19 +0000 2021,0
0,Twitter Web App,b'Thinking of applying for the @DHSWI #funding award that helps remove barriers to and promote acceptance of #COVID19vaccination for communities? https://t.co/bUoVVNxumu NHP COVID-19 tools could provide data to support your application: https://t.co/4NWwgMv6Ov',False,Fri Mar 05 17:21:11 +0000 2021,1
0,Twitter for iPhone,b'@Mattsax13 @piersmorgan Bottom of each analysis report: https://t.co/4mbhajEBmX',False,Sun Mar 07 16:03:48 +0000 2021,0
2,Sprout Social,b'PRACE Fast Track support for COVID-19 enabled various research projects during 2020 \xe2\x80\x93  resources also granted for Finnish research project https://t.co/xO964cBpId @PRACE_RI #COVID19 #corona #HPC',False,Thu Mar 04 09:05:51 +0000 2021,0
0,OnlyWire App,"b'Partisan Reactions To Covid-19 Relief Bill Trending \xe2\x80\x93 Soon after the passage of the bill in the United States Senate, many of its supporters took to social media. https://t.co/R4uksvNFvv https://t.co/Yhi3NZ9o3S'",False,Sat Mar 06 19:02:11 +0000 2021,0
0,covid-dash-app,"b'Calhoun County Alabama has the highest 14-day COVID-19 positives in the U.S., with 879 per 100k people https://t.co/0aB5Zo7w53'",False,Fri Mar 05 16:32:11 +0000 2021,0
1,Devdiscourse News Desk,"b""Ukraine's president takes COVID-19 vaccine to reassure sceptics  https://t.co/diL5JkZUvt""",False,Tue Mar 02 13:09:18 +0000 2021,0
1,WordPress.com,b'Private Sector Cannot Roll Out Covid-19 Vaccines Yet:\xc2\xa0Khairy https://t.co/AHRxI7CcUK',False,Mon Mar 01 09:25:02 +0000 2021,1
0,WordPress.com,b'EE.UU. acumula 522.610 muertes y 28.886.283 contagios por\xc2\xa0coronavirus https://t.co/8tUCgENqQ3',False,Sat Mar 06 03:15:20 +0000 2021,0
849,Twitter Web App,"b""Calling poor people his 'friends', PM Modi says he provided them free COVID-19 vaccination\n\nRead @ANI Story | https://t.co/kwsMSTiZjx https://t.co/x06EcQdHRZ""",False,Sun Mar 07 12:01:53 +0000 2021,42
0,Twitter for iPhone,"b'For Now, Covid-19 to The End\n\nSave to world\nMovie\nSchool\nStore\nTown\nRestaurant \nSports\nAll'",False,Mon Mar 01 15:32:09 +0000 2021,0
9,Twitter for Android,"b'Los tamizajes comunitarios es una de nuestras estrategias de contenci\xc3\xb3n del #COVID19, que hemos llevado a cabo por todo el pa\xc3\xads y que continuaremos implementando. https://t.co/Q5hJtPQXNn'",False,Fri Mar 05 19:21:28 +0000 2021,1
3,Sprinklr Publishing,"b""Iowa Governor Kim Reynolds received the newly approved Johnson &amp; Johnson vaccine during a news conference on COVID-19 and vaccine distribution in Iowa on Wednesday. Her Vaccine was administered by Fleur's very own Pharmacy Manager Jane Allen. We're stronger together. https://t.co/dUJgLtfI9x""",False,Wed Mar 03 19:00:00 +0000 2021,1
